date,site,airtemp,humidity,pressure,windspeed,winddir,par,precip,sorad
2021-02-26,lkspo,1.958333333333334,65.83333333333334,1008.4375,3.3739583333333334,242.30208333333334,19481.200000000004,0,0
2021-02-27,lkspo,1.0656250000000005,78.6629213483146,1011.5833333333334,1.1958333333333335,193.04166666666669,23251.200000000004,0,0
2021-02-28,lkspo,-3.023958333333333,71.39743589743588,1013.0104166666666,3.413541666666667,217.03125,18170.9,0,0
2021-03-01,lkspo,-10.529166666666667,42.375,1026.1875,2.095833333333333,252.5625,28731.799999999996,0,0
2021-03-02,lkspo,0.17604166666666615,59.1875,1010.15625,2.6479166666666667,254.83333333333331,25292.999999999993,0,0
2021-03-03,lkspo,0.13020833333333293,78.58333333333334,1018.21875,1.2427083333333333,205.16666666666674,27547.600000000006,0,0
2021-03-04,lkspo,-2.45625,81.96666666666667,1028.6979166666667,1.4937500000000001,121.73958333333334,29379.199999999993,0,0
2021-03-05,lkspo,-1.9312499999999997,78.07142857142858,1029.3229166666667,0.9416666666666667,158.03125,29708.200000000004,0,0
2021-03-06,lkspo,-2.9499999999999997,82.08333333333334,1028.1875,1.0302083333333334,127.26041666666669,30697.5,0,0
2021-03-07,lkspo,-0.7812500000000002,80.19791666666666,1018.9895833333334,0.99375,105.3125,24160.100000000006,0,0
2021-03-08,lkspo,4.913541666666667,63.28089887640449,1021.59375,1.2572916666666667,261.13541666666663,30649.800000000007,0,0
2021-03-09,lkspo,6.173958333333332,69.21875,1013.46875,1.440625,146.53125,23902.599999999995,0,0
2021-03-10,lkspo,2.5999999999999996,87.79710144927536,1006.0729166666666,2.0250000000000004,127.04166666666666,6368.0999999999985,0,0
2021-03-11,lkspo,1.1781250000000005,70.6883116883117,1011.4895833333334,3.49375,276.59375,29254.59999999999,0,0
2021-03-12,lkspo,-4.273958333333334,49.9375,1030.8229166666667,1.7593749999999997,274.73958333333337,33060.200000000004,0,0
2021-03-13,lkspo,5.4854166666666675,53.33333333333333,1025.9166666666667,1.8333333333333335,244.92708333333331,33865.9,0,0
2021-03-14,lkspo,-0.27282608695652166,60.880434782608695,1033.1304347826087,2.348913043478261,94.70652173913044,29619.200000000004,0,0
2021-03-15,lkspo,-1.5635416666666666,72.80208333333334,1024.5416666666667,2.0791666666666666,108.54166666666667,20850.400000000005,0,0
2021-03-16,lkspo,0.4729166666666667,76.76041666666666,1017.53125,0.4666666666666667,130.01041666666666,16878.700000000004,0,0
2021-03-17,lkspo,2.027083333333333,75.92708333333333,1019.2916666666666,1.0854166666666667,175.59375,17078.999999999996,0,0
2021-03-18,lkspo,-0.7885416666666666,75.28571428571429,1029.53125,1.6083333333333334,132.82291666666663,35771.09999999999,0,0
2021-03-19,lkspo,1.7874999999999996,60.14583333333334,1030.3958333333333,1.4760416666666667,226.05208333333331,36051,0,0
2021-03-20,lkspo,-1.8,81,1022.2604166666666,2.9437499999999996,238.40625,34957.299999999996,0,0
2021-03-21,lkspo,,,1012.4479166666666,3.434375,241.77083333333331,22577.9,0.3,0
2021-03-22,lkspo,,,1015.2916666666666,1.4291666666666667,271.2395833333333,26411.6,0,0
2021-03-23,lkspo,,,1015.5833333333334,2.558333333333333,90.51041666666666,6608.099999999998,12.700000000000003,0
2021-03-24,lkspo,,,1005.84375,2.6635416666666667,78.77083333333334,8629.499999999996,28.000000000000014,0
2021-03-25,lkspo,,,1015.65625,2.142708333333333,97.79166666666667,22194.7,0,0
2021-03-26,lkspo,,,1017.875,1.1875,131.35416666666666,16702.8,0,0
