date,site,latitude,longitude,chl,temp,turb,tp,discharge_nemadji,discharge_brule,airtemp_buoy,watertemp,airtemp_wing,windspeed_lake,winddir_lake,airtemp_slre,windspeed_slre,winddir_slre,precip_slre,year
2020-01-31,,,,,,,,207,165,,,,,,-3.084375,0.9927083333333334,239.0625,0,2020
2020-02-01,,,,,,,,202,165,,,,,,0.5218750000000001,1.8947916666666669,272.625,0,2020
2020-02-02,,,,,,,,199,165,,,,,,1.7281249999999997,2.671875,281.67708333333337,0,2020
2020-02-03,,,,,,,,200,164,,,,,,-4.168750000000001,2.5875,286.375,0,2020
2020-02-04,,,,,,,,184,145,,,,,,-14.936458333333333,1.0302083333333334,261.55208333333337,0,2020
2020-02-05,,,,,,,,184,157,,,,,,-10.687499999999998,1.3416666666666666,241.98958333333331,0,2020
2020-02-06,,,,,,,,184,158,,,,,,-9.25625,0.703125,198.02083333333331,0,2020
2020-02-07,,,,,,,,179,154,,,,,,-7.7375,1.6854166666666666,105.08333333333331,0,2020
2020-02-08,,,,,,,,169,153,,,,,,-9.470833333333331,1.272916666666667,248.58333333333331,0,2020
2020-02-09,,,,,,,,163,150,,,,,,-9.38125,1.190625,257.36458333333337,0,2020
2020-02-10,,,,,,,,162,149,,,,,,-9.261458333333334,1.971875,247.88541666666669,0,2020
2020-02-11,,,,,,,,168,150,,,,,,-4.43125,2.752083333333333,293.89583333333337,0,2020
2020-02-12,,,,,,,,165,148,,,,,,-9.111458333333331,2.278125,128.53125,0,2020
2020-02-13,,,,,,,,167,146,,,,,,-22.1875,1.6270833333333332,240.125,0,2020
2020-02-14,,,,,,,,179,155,,,,,,-16.980208333333334,2.553125,236.16666666666663,0,2020
2020-02-15,,,,,,,,179,156,,,,,,-5.296875,3.0187500000000003,289.6875,0,2020
2020-02-16,,,,,,,,172,153,,,,,,-14.758333333333333,0.7781250000000001,219.94791666666663,0,2020
2020-02-17,,,,,,,,170,151,,,,,,-8.096875,1.0041666666666669,138.34375,0,2020
2020-02-18,,,,,,,,172,150,,,,,,-9.416666666666666,3.466666666666667,310.36458333333337,0,2020
2020-02-19,,,,,,,,175,151,,,,,,-17.452083333333334,1.7447916666666667,280.625,0,2020
2020-02-20,,,,,,,,176,152,,,,,,-16.382291666666667,1.871875,252.42708333333337,0,2020
2020-02-21,,,,,,,,180,151,,,,,,-5.021875000000001,2.0166666666666666,263.8125,0,2020
2020-02-22,,,,,,,,178,144,,,,,,-1.7927083333333322,1.2666666666666666,238.89583333333331,0,2020
2020-02-23,,,,,,,,179,142,,,,,,1.0437500000000004,2.0354166666666664,285.5625,0,2020
2020-02-24,,,,,,,,180,143,,,,,,-0.951041666666667,0.8864583333333332,207.71875,0,2020
2020-02-25,,,,,,,,179,143,,,,,,-2.136458333333333,1.0083333333333333,118.9375,0,2020
2020-02-26,,,,,,,,178,143,,,,,,-5.58125,2.10625,109.8125,0,2020
2020-02-27,,,,,,,,175,140,,,,,,-10.307291666666666,1.4979166666666668,174,0,2020
2020-02-28,,,,,,,,171,139,,,,,,-12.815625,1.7177083333333334,246.63541666666669,0,2020
2020-02-29,,,,,,,,173,142,,,,,,-8.482291666666667,1.3072916666666663,227.39583333333331,0,2020
2020-03-01,,,,,,,,158,142,,,,,,-0.00520833333333187,1.905208333333333,261.64583333333326,0,2020
2020-03-02,,,,,,,,157,140,,,,,,0.6166666666666666,3.25625,295.53125,0,2020
2020-03-03,,,,,,,,157,140,,,,,,1.103125,3.026041666666667,305.4375,0,2020
2020-03-04,,,,,,,,153,138,,,,,,-1.0302083333333332,1.4010416666666667,239.875,0,2020
2020-03-05,,,,,,,,157,141,,,,,,-0.3864583333333333,2.2229166666666664,63.729166666666686,0,2020
2020-03-06,,,,,,,,153,136,,,,,,-6.413541666666666,1.015625,171.29166666666666,0,2020
2020-03-07,,,,,,,,157,138,,,,,,-0.04062500000000147,1.4666666666666666,188.125,0,2020
2020-03-08,,,,,,,,171,143,,,,,,4.810869565217391,1.8217391304347823,162.30434782608694,0,2020
2020-03-09,,,,,,,,216,152,,,,,,-0.6000000000000003,1.5770833333333334,95.60416666666664,0,2020
2020-03-10,,,,,,,,255,152,,,,,,-2.3697916666666683,0.8145833333333333,203.38541666666669,0,2020
2020-03-11,,,,,,,,302,154,,,,,,0.23020833333333343,1.25625,204.3125,0,2020
2020-03-12,,,,,,,,351,161,,,,,,1.41875,1.9302083333333335,213.3125,0,2020
2020-03-13,,,,,,,,440,171,,,,,,-2.354166666666667,5.058333333333334,327.375,0,2020
2020-03-14,,,,,,,,427,168,,,,,,-5.946875,1.521875,111.27083333333336,0,2020
2020-03-15,,,,,,,,419,161,,,,,,-4.617708333333334,1.4500000000000002,138.32291666666669,0,2020
2020-03-16,,,,,,,,443,167,,,,,,-0.20312499999999992,2.122916666666667,266.45833333333326,0,2020
2020-03-17,,,,,,,,431,164,,,,,,-1.7822916666666668,1.75,259.75,0,2020
2020-03-18,,,,,,,,409,168,,,,,,0.415625,1.45625,94.8125,0,2020
2020-03-19,,,,,,,,418,168,,,,,,0.8197916666666667,1.6010416666666665,70.65625,0,2020
2020-03-20,,,,,,,,428,168,,,,,,-4.595833333333333,2.220833333333333,64.80208333333337,0,2020
2020-03-21,,,,,,,,415,167,,,,,,-5.585416666666665,1.425,177.91666666666666,0,2020
2020-03-22,,,,,,,,432,166,,,,,,0.4749999999999998,2.1010416666666663,186.27083333333337,0,2020
2020-03-23,,,,,,,,438,167,,,,,,2.728125,1.0583333333333331,255.57291666666669,0,2020
2020-03-24,,,,,,,,651,172,,,,,,-0.5354166666666671,0.8072916666666667,132.25,0,2020
2020-03-25,,,,,,,,1040,186,,,,,,3.378125,1.4583333333333333,223.05208333333331,0,2020
2020-03-26,,,,,,,,1570,204,,,,,,0.47187499999999977,1.4177083333333331,109.80208333333334,0,2020
2020-03-27,,,,,,,,1880,219,,,,,,0.470833333333333,0.821875,146.83333333333334,0,2020
2020-03-28,,,,,,,,2580,237,,,,,,1.4031249999999995,2.3791666666666664,114.86458333333331,0,2020
2020-03-29,,,,,,,,2940,366,,,,,,3.2270833333333337,2.4333333333333336,81.11458333333334,0,2020
2020-03-30,,,,,,,,3090,381,,,,,,1.103125,1.1833333333333331,131.46875,0,2020
2020-03-31,,,,,,,,3020,407,,,,,,-0.42604166666666704,1.6010416666666667,119.69791666666666,0,2020
2020-04-01,,,,,,,,3070,430,,,1.2146853146853147,4.453146853146853,78.99300699300703,0.5729166666666665,1.86875,132.22916666666666,0,2020
2020-04-02,,,,,,,,3080,452,,,1.934265734265734,4.9006993006993,57.53846153846156,2.9229166666666666,2.309375,95.125,0,2020
2020-04-03,,,,,,,,3390,522,,,1.9573426573426576,5.577622377622378,122.41958041958029,-0.32395833333333324,2.4250000000000003,250.45833333333331,0,2020
2020-04-04,,,,,,,,2830,479,,,-2.283916083916083,5.384615384615385,272.83916083916085,-2.2208333333333337,1.3875,246.36458333333331,0,2020
2020-04-05,,,,,,,,2240,455,,,-0.2832167832167827,2.7475524475524473,107.81118881118874,0.5354166666666662,1.2583333333333333,153.1875,0,2020
2020-04-06,lksba,46.721772,-92.06352,,4.216,12.239999999999998,,2120,439,,,2.432867132867133,4.530769230769231,67.04195804195805,3.2802083333333334,1.9333333333333331,96.76041666666669,0,2020
2020-04-07,lksba,46.721772,-92.06352,,4.717708333333333,12.375,,2550,479,,,3.34965034965035,3.311188811188811,123.64335664335658,6.283333333333334,1.2854166666666669,160.375,0,2020
2020-04-08,lksba,46.721772,-92.06352,,5.080208333333333,12.364583333333332,,3140,494,,,4.429370629370629,3.534965034965035,212.47552447552457,5.235416666666667,3.492708333333333,297.57291666666663,0,2020
2020-04-09,lksba,46.721772,-92.06352,,4.442708333333333,12.9375,,2440,456,,,2.0426573426573427,7.618181818181818,292.30769230769226,1.153125,3.017708333333333,198.8020833333333,0,2020
2020-04-10,lksba,46.721772,-92.06352,,4.419791666666667,9.052083333333332,,1780,406,,,1.9384615384615385,6.4811188811188805,280.99300699300704,2.23125,2.1437500000000003,279.09375,0,2020
2020-04-11,lksba,46.721772,-92.06352,,5.540625,9.479166666666666,,1440,354,,,5.186713286713287,3.213986013986014,226.3426573426574,5.205208333333334,2.4354166666666663,214.4791666666667,0,2020
2020-04-12,lksba,46.721772,-92.06352,,5.18125,12.072916666666668,,1260,328,,,2.1216783216783215,5.247552447552447,111.95104895104906,1.31875,2.0864583333333333,63.38541666666667,0,2020
2020-04-13,lksba,46.721772,-92.06352,,4.642708333333333,13,,1010,298,,,-0.783216783216783,7.762937062937064,259.6293706293706,-1.940625,4.286458333333333,229.97916666666663,0,2020
2020-04-14,lksba,46.721772,-92.06352,,4.127083333333333,8.322916666666666,,821,274,,,-3.431654676258993,7.680575539568346,281.841726618705,-4.494791666666666,2.8541666666666665,325.0729166666667,0,2020
2020-04-15,lksba,46.721772,-92.06352,,4.098958333333333,7.885416666666667,,675,265,,,-2.592753623188406,5.53695652173913,289.3478260869565,-3.234374999999999,2.125,289.14583333333337,0,2020
2020-04-16,lksba,46.721772,-92.06352,,4.446875,7.84375,,590,252,,,0.9503759398496238,6.566917293233083,272.85714285714283,0.35000000000000037,2.471875,286.83333333333337,0,2020
2020-04-17,lksba,46.721772,-92.06352,,4.822916666666667,6.364583333333334,,532,246,,,1.5123188405797092,3.1224637681159417,225.76086956521735,1.83125,1.73125,264.67708333333337,0,2020
2020-04-18,lksba,46.721772,-92.06352,,5.19375,7.041666666666667,,487,252,,,7.090647482014388,5.770503597122302,219.06474820143887,7.760416666666667,3.0875,275.01041666666663,0,2020
2020-04-19,lksba,46.721772,-92.06352,,5.497916666666667,8.322916666666668,,485,254,,,3.450724637681159,5.560869565217391,282.0289855072464,3.0083333333333333,2.7781249999999997,239.3541666666667,0,2020
2020-04-20,lksba,46.721772,-92.06352,,5.786458333333333,11.46875,,454,252,,,5.280575539568345,5.516546762589928,235.4604316546763,4.783333333333334,3.6677083333333336,231.5625,0,2020
2020-04-21,lksba,46.721772,-92.06352,,5.397916666666667,9.385416666666666,,423,245,,,-0.08768115942028924,6.815942028985506,299.2101449275363,1.3229166666666667,2.29375,157.91666666666669,0,2020
2020-04-22,lksba,46.721772,-92.06352,,6.071875,10.052083333333336,,387,239,,,2.7611510791366904,5.249640287769785,83.22463768115938,1.6229166666666666,2.908333333333333,101.52083333333334,0,2020
2020-04-23,lksba,46.721772,-92.06352,,6.157291666666667,8.927083333333332,,360,239,,,1.7369565217391305,5.929710144927536,62.55072463768117,2.25,2.2145833333333336,101.52083333333334,0,2020
2020-04-24,lksba,46.721772,-92.06352,,7.073958333333334,7.177083333333332,,338,243,,,2.09568345323741,3.396402877697842,113.75539568345324,4.68125,1.0958333333333334,131.22916666666666,0,2020
2020-04-25,lksba,46.721772,-92.06352,,8.544791666666667,5.895833333333333,,327,244,,,2.4517482517482527,4.3559440559440565,75.10489510489508,3.9270833333333335,2.0687499999999996,112.8125,0,2020
2020-04-26,lksba,46.721772,-92.06352,,9.247916666666669,5.052083333333333,,312,240,,,2.312587412587413,5.634965034965035,62.39160839160841,3.91875,2.1885416666666666,103.91666666666666,0,2020
2020-04-27,lksba,46.721772,-92.06352,,9.641666666666667,7.354166666666667,,310,246,,,3.865034965034965,4.304195804195804,63.73426573426571,4.770833333333334,1.7510416666666668,95.84375,0,2020
2020-04-28,lksba,46.721772,-92.06352,,9.242708333333333,7.3578947368421055,,416,283,,,2.9097902097902097,5.57972027972028,34.10489510489511,3.2781249999999997,2.084375,94.71875,0,2020
2020-04-29,lksba,46.721772,-92.06352,,8.504166666666666,6.041666666666668,,1230,376,,,4.778321678321678,5.902797202797203,58.706293706293664,8.344791666666666,1.725,93.23958333333336,0,2020
2020-04-30,lksba,46.721772,-92.06352,,10.517708333333331,5.916666666666666,,1020,351,,,5.14195804195804,2.048951048951049,154.5594405594405,9.3,1.0947916666666666,189.42708333333337,0,2020
2020-05-01,lksba,46.721772,-92.06352,,11.00625,5.427083333333334,,745,332,,,9.244186046511627,2.225874125874126,122.92957746478872,8.825,1.2010416666666666,142.53125,0,2020
2020-05-02,lksba,46.721772,-92.06352,,11.152083333333334,6.333333333333334,,682,329,,,10.155244755244755,4.916083916083916,185.2167832167831,14.020833333333334,3.80625,288.5416666666667,0,2020
2020-05-03,lksba,46.721772,-92.06352,,11.121875,6.239583333333333,,604,296,,,7.404379562043795,4.908759124087592,276.4379562043796,7.498958333333333,2.9177083333333336,150.6354166666667,0,2020
